price,beds,livings,wc,area,street_width,age,ketchen,ac,furnished,district,advertiser_type,review,onMarket,IsRent
37500,3,1.0,3,200.0,20.0,9.0,1.0,0.0,0.0,حي الروضة,exclusive_marketer,4.35,110,False
32000,1,1.0,1,40.0,5.0,4.0,1.0,1.0,0.0,حي الملقا,,4.35,63,False
38000,3,1.0,2,150.0,27.0,2.0,1.0,0.0,0.0,حي الياسمين,normal_marketer,4.75,27,True
40000,4,1.0,2,750.0,30.0,5.0,0.0,0.0,0.0,حي المونسية,owner,4.04,50,False
23000,1,1.0,1,300.0,39.0,1.0,1.0,1.0,0.0,حي الشهداء,agent,3.74,45,False
40000,3,1.0,2,140.0,20.0,10.0,1.0,1.0,0.0,حي القدس,normal_marketer,4.5,19,False
60000,3,1.0,2,120.0,16.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,5.0,23,False
83000,4,1.0,3,195.0,36.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,3.97,53,True
33000,2,1.0,1,200.0,27.0,3.0,1.0,1.0,0.0,حي النزهة,agent,4.26,28,False
28000,3,1.0,2,100.0,36.0,11.0,1.0,0.0,0.0,حي قرطبة,exclusive_marketer,4.41,24,True
65000,4,1.0,4,,,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.58,46,False
45000,2,1.0,2,130.0,36.0,5.0,1.0,1.0,0.0,حي النرجس,owner,4.28,27,True
28000,2,1.0,1,190.0,22.0,1.0,1.0,1.0,0.0,حي اشبيلية,owner,4.49,138,False
15000,3,1.0,2,,,5.0,1.0,0.0,0.0,حي السويدي,exclusive_marketer,4.69,25,False
70000,4,1.0,3,200.0,50.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.26,45,True
75000,2,0.0,3,120.0,36.0,0.0,1.0,1.0,0.0,حي التعاون,agent,4.57,36,False
22000,1,0.0,1,60.0,56.0,2.0,0.0,1.0,0.0,حي الياسمين,exclusive_marketer,4.43,14,True
70000,4,1.0,3,170.0,36.0,0.0,1.0,1.0,0.0,حي القيروان,normal_marketer,4.79,19,False
85000,4,2.0,4,200.0,5.0,0.0,1.0,1.0,1.0,حي ظهرة لبن,exclusive_marketer,4.9,32,False
25000,1,1.0,1,80.0,31.0,2.0,1.0,1.0,0.0,حي المونسية,owner,4.15,179,False
30000,3,1.0,2,1.0,20.0,8.0,0.0,1.0,0.0,حي العارض,exclusive_marketer,4.75,42,False
70000,3,2.0,3,166.0,25.0,0.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,4.54,65,False
35000,1,1.0,1,100.0,35.0,0.0,1.0,1.0,0.0,حي النفل,exclusive_marketer,4.48,49,False
23000,1,0.0,1,30.0,27.0,4.0,1.0,1.0,0.0,حي العقيق,owner,4.52,65,False
30000,4,1.0,3,200.0,30.0,13.0,1.0,1.0,0.0,حي السلام,normal_marketer,4.43,50,True
38000,2,1.0,2,150.0,30.0,2.0,1.0,1.0,1.0,حي الشهداء,exclusive_marketer,4.43,6,True
25000,3,2.0,2,140.0,,15.0,1.0,1.0,,حي الفاخرية,owner,5.0,156,False
95000,3,2.0,3,95.0,30.0,0.0,1.0,1.0,1.0,حي النرجس,owner,,23,False
46000,2,1.0,1,500.0,26.0,0.0,1.0,1.0,0.0,حي العقيق,owner,4.28,10,True
37500,3,1.0,2,200.0,15.0,15.0,1.0,1.0,0.0,حي الورود,exclusive_marketer,4.38,114,False
37000,3,1.0,2,250.0,23.0,2.0,1.0,1.0,0.0,حي حطين,owner,3.97,28,False
24000,4,1.0,2,,,7.0,1.0,0.0,0.0,حي الخليج,,4.56,10,True
80000,3,2.0,3,150.0,30.0,0.0,1.0,1.0,0.0,حي الندى,owner,4.06,20,False
21000,1,1.0,1,50.0,26.0,4.0,1.0,1.0,0.0,حي اليرموك,owner,4.52,53,False
30000,4,1.0,3,140.0,30.0,,1.0,1.0,0.0,حي لبن,exclusive_marketer,4.26,14,True
35000,2,1.0,1,100.0,5.0,,1.0,1.0,0.0,حي الملقا,owner,4.48,14,True
15000,1,0.0,1,60.0,30.0,3.0,0.0,1.0,0.0,حي الفيحاء,exclusive_marketer,4.43,13,True
24000,2,1.0,1,100.0,56.0,5.0,1.0,1.0,0.0,حي الخليج,exclusive_marketer,4.43,15,True
28000,1,1.0,1,170.0,15.0,4.0,1.0,1.0,0.0,حي الياسمين,owner,4.17,156,False
21000,1,1.0,1,70.0,24.0,4.0,1.0,1.0,0.0,حي اليرموك,owner,4.43,20,False
80000,4,1.0,3,219.0,30.0,0.0,1.0,1.0,0.0,حي العارض,owner,4.1,20,False
42000,2,1.0,1,140.0,20.0,0.0,1.0,0.0,0.0,حي النرجس,exclusive_marketer,,18,False
17000,1,0.0,1,130.0,22.0,5.0,1.0,1.0,0.0,حي الصحافة,agent,4.26,27,False
29000,1,1.0,1,90.0,12.0,0.0,1.0,1.0,0.0,حي الملقا,owner,4.54,24,False
31000,1,1.0,1,100.0,28.0,0.0,1.0,1.0,0.0,حي الوزارات,normal_marketer,3.74,53,True
21000,1,0.0,1,300.0,21.0,0.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.28,39,False
45000,4,1.0,2,260.0,25.0,2.0,1.0,1.0,0.0,حي النرجس,normal_marketer,3.74,22,False
40000,3,1.0,2,150.0,20.0,2.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.36,9,True
35000,1,1.0,1,80.0,30.0,2.0,1.0,1.0,0.0,حي الملقا,owner,4.37,29,True
70000,3,1.0,3,170.0,36.0,,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.85,59,True
23000,1,1.0,1,250.0,5.0,3.0,1.0,1.0,0.0,حي الشهداء,normal_marketer,4.38,23,True
28000,2,1.0,2,180.0,20.0,0.0,0.0,0.0,0.0,حي العارض,normal_marketer,4.22,15,True
40000,3,1.0,2,280.0,15.0,,1.0,1.0,0.0,حي عرقة,exclusive_marketer,4.54,75,False
70000,3,2.0,3,155.0,39.0,2.0,1.0,1.0,0.0,حي حطين,exclusive_marketer,4.26,82,False
35000,3,1.0,2,350.0,20.0,2.0,1.0,1.0,0.0,حي الملك فيصل,exclusive_marketer,4.34,46,True
35000,5,1.0,3,200.0,5.0,5.0,1.0,1.0,0.0,حي اشبيلية,,4.14,136,True
100000,3,2.0,5,237.0,5.0,0.0,1.0,1.0,0.0,حي عرقة,exclusive_marketer,5.0,21,False
22000,3,1.0,3,400.0,20.0,,1.0,0.0,0.0,حي المهدية,exclusive_marketer,4.45,61,False
21000,1,1.0,1,,,8.0,1.0,1.0,0.0,حي اليرموك,normal_marketer,4.14,139,False
35000,3,1.0,3,250.0,20.0,3.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,3.93,7,True
22000,1,1.0,1,120.0,12.0,5.0,1.0,1.0,0.0,حي الاندلس,,,19,False
95000,4,1.0,3,250.0,30.0,0.0,1.0,1.0,0.0,حي العارض,owner,4.2,85,False
100000,3,1.0,4,149.0,30.0,2.0,1.0,1.0,1.0,حي النرجس,exclusive_marketer,4.28,17,True
28000,2,1.0,1,120.0,23.0,0.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,4.43,49,False
27000,1,1.0,1,80.0,50.0,0.0,1.0,1.0,1.0,حي اليرموك,exclusive_marketer,4.43,78,False
30000,3,1.0,2,250.0,20.0,0.0,1.0,0.0,0.0,حي الخليج,exclusive_marketer,4.34,23,True
18000,1,1.0,1,50.0,17.0,,1.0,1.0,0.0,حي الفلاح,exclusive_marketer,4.74,49,False
35000,3,1.0,2,100.0,15.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.48,14,True
15000,1,0.0,1,80.0,21.0,2.0,1.0,1.0,0.0,حي اشبيلية,owner,4.49,173,False
70000,4,2.0,3,11.0,10.0,0.0,0.0,1.0,0.0,حي غرناطة,exclusive_marketer,4.72,37,False
49000,1,1.0,1,80.0,36.0,,1.0,1.0,0.0,حي العقيق,normal_marketer,3.98,82,False
65000,2,1.0,2,115.0,15.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,,40,False
50000,4,1.0,3,180.0,5.0,,1.0,1.0,1.0,حي العارض,exclusive_marketer,4.48,26,False
36000,4,1.0,2,150.0,20.0,5.0,1.0,1.0,0.0,حي غرناطة,agent,4.3,53,False
6500,2,0.0,3,,,7.0,1.0,0.0,0.0,حي عتيقة,agent,4.31,254,True
30000,4,1.0,3,140.0,5.0,,0.0,0.0,0.0,حي ظهرة لبن,agent,4.6,91,True
35000,2,1.0,2,120.0,20.0,0.0,1.0,0.0,0.0,حي العارض,owner,4.0,38,True
14000,3,1.0,2,125.0,30.0,4.0,0.0,0.0,0.0,حي أحد,owner,4.2,32,True
120000,3,2.0,3,150.0,37.0,3.0,1.0,1.0,1.0,حي النرجس,exclusive_marketer,4.54,38,False
37500,2,1.0,3,60.0,35.0,16.0,1.0,1.0,0.0,حي الغدير,exclusive_marketer,4.35,39,False
65000,4,1.0,4,200.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.2,29,True
22000,1,1.0,1,,,2.0,1.0,1.0,1.0,حي اليرموك,,3.76,36,False
90000,4,1.0,4,186.0,22.0,0.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.74,58,False
21000,1,0.0,1,40.0,27.0,5.0,0.0,1.0,0.0,حي الملقا,normal_marketer,4.43,16,True
50000,3,1.0,2,130.0,25.0,0.0,1.0,1.0,,حي قرطبة,normal_marketer,5.0,45,True
31000,1,1.0,1,100.0,31.0,2.0,1.0,1.0,0.0,حي الوادي,owner,4.15,169,True
12000,1,0.0,1,150.0,39.0,1.0,1.0,1.0,0.0,حي الخليج,owner,4.29,6,True
130000,3,1.0,3,131.0,5.0,0.0,1.0,1.0,1.0,حي المغرزات,owner,,82,False
32000,1,0.0,1,70.0,35.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,3.98,3,True
40000,3,1.0,3,150.0,15.0,5.0,1.0,0.0,0.0,حي الياسمين,normal_marketer,4.36,48,False
27000,6,1.0,3,200.0,15.0,0.0,1.0,0.0,0.0,حي طويق,exclusive_marketer,4.0,22,False
80000,2,2.0,3,,,6.0,1.0,1.0,0.0,حي الواحة,owner,4.52,97,False
80000,3,2.0,3,150.0,36.0,0.0,1.0,1.0,0.0,حي الندى,owner,4.28,26,True
60000,3,1.0,2,150.0,36.0,1.0,0.0,1.0,0.0,حي الياسمين,normal_marketer,3.86,29,False
26000,1,1.0,1,80.0,73.0,5.0,1.0,1.0,0.0,حي غرناطة,exclusive_marketer,4.54,46,False
34000,1,1.0,1,20.0,27.0,0.0,1.0,1.0,0.0,حي النفل,exclusive_marketer,4.48,104,False
20000,1,0.0,1,100.0,35.0,5.0,1.0,1.0,0.0,حي غرناطة,exclusive_marketer,1.0,26,False
28000,1,0.0,1,40.0,44.0,0.0,1.0,1.0,0.0,حي الملقا,agent,4.11,11,True
38000,2,1.0,1,600.0,39.0,1.0,1.0,1.0,0.0,حي الربيع,agent,4.29,17,True
36000,3,1.0,2,250.0,23.0,2.0,1.0,1.0,0.0,حي النرجس,owner,3.97,17,False
12000,1,0.0,1,220.0,15.0,5.0,1.0,1.0,0.0,حي الخالدية,owner,4.6,138,False
63000,3,2.0,3,192.0,30.0,2.0,1.0,1.0,0.0,حي العارض,agent,4.39,58,True
36000,2,1.0,2,130.0,34.0,6.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.5,81,False
75000,3,1.0,2,150.0,31.0,0.0,1.0,1.0,0.0,حي الياسمين,owner,4.29,4,True
30000,3,1.0,2,190.0,15.0,0.0,0.0,0.0,0.0,حي العارض,owner,5.0,10,True
65000,4,1.0,3,155.0,36.0,3.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,5.0,20,False
25000,2,1.0,2,130.0,40.0,0.0,0.0,0.0,0.0,حي المهدية,normal_marketer,4.67,49,True
155000,3,1.0,3,153.0,25.0,0.0,1.0,1.0,1.0,حي غرناطة,owner,5.0,41,False
85000,3,2.0,3,160.0,36.0,,1.0,1.0,0.0,حي الياسمين,normal_marketer,5.0,40,False
31000,1,1.0,1,50.0,20.0,4.0,1.0,1.0,0.0,حي الوادي,exclusive_marketer,4.43,16,True
24000,2,0.0,1,70.0,5.0,0.0,1.0,1.0,1.0,حي اليرموك,owner,3.5,68,False
74000,4,1.0,3,171.0,36.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.85,54,True
22000,5,1.0,2,500.0,15.0,0.0,1.0,0.0,0.0,حي القيروان,owner,,18,False
36000,3,1.0,2,200.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.22,17,False
40000,3,0.0,3,,,10.0,1.0,1.0,0.0,حي الياسمين,owner,5.0,231,False
50000,3,1.0,3,150.0,21.0,2.0,1.0,1.0,0.0,حي قرطبة,normal_marketer,4.29,33,False
95000,3,1.0,3,110.0,20.0,0.0,1.0,1.0,0.0,حي القيروان,normal_marketer,3.75,19,False
28000,1,1.0,1,90.0,29.0,3.0,1.0,1.0,0.0,حي الملقا,owner,4.07,114,False
37500,3,1.0,2,150.0,15.0,3.0,1.0,0.0,0.0,حي النرجس,normal_marketer,3.75,4,True
20000,1,1.0,1,150.0,33.0,2.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,3.74,72,True
39000,2,1.0,1,100.0,5.0,0.0,1.0,1.0,0.0,حي الروضة,,4.49,297,True
45000,3,1.0,2,150.0,15.0,0.0,0.0,0.0,0.0,حي القيروان,normal_marketer,4.85,49,False
50000,3,1.0,2,200.0,25.0,0.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.6,27,False
75000,3,2.0,4,155.0,32.0,0.0,1.0,1.0,0.0,حي قرطبة,normal_marketer,4.34,58,False
65000,3,1.0,2,150.0,35.0,4.0,1.0,1.0,0.0,حي الملز,,4.51,172,False
24000,3,1.0,2,250.0,20.0,4.0,1.0,0.0,0.0,حي اليرموك,exclusive_marketer,4.34,74,False
23000,1,1.0,1,70.0,5.0,0.0,1.0,1.0,0.0,حي اليرموك,owner,4.37,87,False
78000,3,1.0,3,195.0,36.0,0.0,1.0,0.0,0.0,حي النرجس,normal_marketer,4.29,21,False
24000,1,0.0,1,80.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,owner,4.37,85,False
120000,3,2.0,4,190.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.43,30,False
20000,1,1.0,1,1.0,,6.0,1.0,1.0,,حي الملز,owner,5.0,35,False
23000,3,1.0,2,170.0,16.0,0.0,1.0,0.0,0.0,حي الرمال,exclusive_marketer,4.96,9,True
26000,3,1.0,2,105.0,20.0,0.0,0.0,0.0,0.0,حي السعادة,agent,4.7,41,True
19000,1,0.0,1,100.0,23.0,1.0,1.0,1.0,0.0,حي اشبيلية,agent,4.38,19,True
38000,3,1.0,2,150.0,22.0,3.0,1.0,1.0,0.0,حي الملك فيصل,exclusive_marketer,4.31,136,False
12000,1,0.0,1,55.0,5.0,,1.0,1.0,1.0,حي النظيم,owner,5.0,23,True
32000,3,1.0,2,250.0,19.0,0.0,1.0,1.0,0.0,حي العارض,owner,3.97,20,False
27000,3,1.0,2,300.0,25.0,2.0,1.0,1.0,0.0,حي المونسية,normal_marketer,3.99,4,True
24000,4,1.0,2,140.0,20.0,3.0,1.0,0.0,0.0,حي ظهرة لبن,normal_marketer,4.01,31,True
21000,1,0.0,1,300.0,50.0,2.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.38,6,True
20000,3,1.0,2,,,,0.0,0.0,0.0,حي الرمال,,4.46,22,True
17000,1,0.0,1,50.0,65.0,0.0,0.0,1.0,0.0,حي الشهداء,,4.54,66,False
37000,6,1.0,4,1000.0,49.0,0.0,0.0,1.0,0.0,حي طويق,exclusive_marketer,4.2,25,True
30000,2,1.0,1,600.0,5.0,3.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.55,91,False
27000,3,1.0,2,120.0,18.0,6.0,0.0,0.0,0.0,حي المعيزلة,exclusive_marketer,4.2,25,True
40000,3,1.0,2,120.0,20.0,3.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,4.08,23,True
70000,3,1.0,2,92.0,5.0,0.0,1.0,1.0,0.0,حي القيروان,owner,,170,False
40000,3,1.0,2,150.0,5.0,5.0,1.0,1.0,0.0,حي الياسمين,agent,,86,True
25000,2,1.0,2,160.0,37.0,,1.0,0.0,0.0,حي الحمراء,exclusive_marketer,4.5,5,True
50000,1,1.0,1,100.0,15.0,5.0,1.0,1.0,1.0,حي الورود,exclusive_marketer,4.4,15,True
55000,3,1.0,2,150.0,28.0,2.0,1.0,1.0,0.0,حي حطين,normal_marketer,4.75,42,False
45000,3,1.0,2,1.0,14.0,0.0,0.0,1.0,0.0,حي المونسية,normal_marketer,3.74,7,True
35000,3,1.0,2,185.0,31.0,5.0,1.0,1.0,0.0,حي الضباط,exclusive_marketer,4.47,5,True
40000,3,1.0,2,150.0,16.0,0.0,1.0,0.0,0.0,حي العارض,normal_marketer,3.74,16,True
35000,3,1.0,2,55.0,20.0,,0.0,0.0,0.0,حي المونسية,exclusive_marketer,4.36,59,False
22000,1,0.0,1,5.0,27.0,2.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.4,33,True
60000,3,1.0,2,160.0,17.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.26,23,False
45000,3,1.0,2,102.0,25.0,1.0,1.0,1.0,0.0,حي ظهرة لبن,owner,5.0,9,True
120000,3,1.0,2,140.0,5.0,0.0,1.0,1.0,1.0,حي النرجس,exclusive_marketer,4.43,29,False
35000,2,1.0,1,80.0,27.0,0.0,1.0,1.0,0.0,حي الشهداء,exclusive_marketer,4.43,63,True
46000,3,1.0,2,150.0,76.0,0.0,1.0,1.0,0.0,حي الازدهار,exclusive_marketer,,24,False
1800,3,1.0,2,150.0,30.0,8.0,1.0,1.0,1.0,حي طويق,normal_marketer,4.65,21,True
15000,4,1.0,2,120.0,20.0,15.0,1.0,0.0,0.0,حي شبرا,exclusive_marketer,4.93,39,True
65000,3,1.0,2,200.0,17.0,3.0,1.0,1.0,1.0,حي السليمانية,exclusive_marketer,5.0,46,False
45000,4,1.0,2,150.0,15.0,2.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.28,47,False
29000,4,1.0,2,450.0,15.0,0.0,1.0,0.0,0.0,حي المهدية,exclusive_marketer,4.19,17,True
21000,1,1.0,1,150.0,25.0,5.0,1.0,1.0,0.0,حي اشبيلية,agent,4.26,28,True
95000,2,1.0,2,124.0,15.0,0.0,1.0,1.0,1.0,حي الملقا,owner,3.0,98,False
23500,1,1.0,1,56.0,5.0,0.0,1.0,1.0,0.0,حي الوادي,normal_marketer,4.59,54,True
33000,1,1.0,1,80.0,26.0,0.0,1.0,1.0,0.0,حي الخليج,exclusive_marketer,4.43,49,False
33000,2,1.0,2,90.0,23.0,5.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,4.35,19,True
41000,3,0.0,2,130.0,30.0,0.0,1.0,1.0,0.0,حي العارض,normal_marketer,5.0,54,True
20000,1,1.0,1,50.0,30.0,5.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.33,38,False
90000,3,2.0,3,160.0,5.0,2.0,1.0,1.0,0.0,حي حطين,exclusive_marketer,4.43,14,True
18000,5,2.0,2,425.0,30.0,2.0,1.0,0.0,0.0,حي ظهرة لبن,exclusive_marketer,4.5,63,False
40000,3,1.0,4,262.0,15.0,1.0,1.0,1.0,0.0,حي النرجس,owner,4.42,29,False
18000,3,1.0,2,,,0.0,1.0,0.0,0.0,حي عكاظ,owner,5.0,245,False
75000,5,1.0,4,180.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.0,25,False
42000,2,1.0,1,80.0,23.0,0.0,1.0,1.0,0.0,حي الخليج,owner,5.0,50,False
36000,3,1.0,2,90.0,5.0,10.0,1.0,1.0,0.0,حي المربع,owner,4.35,28,False
50000,4,1.0,3,170.0,15.0,0.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.31,6,True
25000,1,1.0,1,100.0,30.0,0.0,1.0,1.0,0.0,حي المونسية,exclusive_marketer,5.0,60,False
65000,3,1.0,3,180.0,24.0,4.0,1.0,1.0,0.0,حي الغدير,exclusive_marketer,4.74,18,False
65000,3,1.0,2,150.0,5.0,8.0,1.0,1.0,0.0,حي الياسمين,agent,4.06,259,False
65000,4,1.0,5,170.0,30.0,0.0,1.0,1.0,0.0,حي عرقة,exclusive_marketer,4.31,10,True
30000,1,1.0,1,120.0,24.0,3.0,1.0,1.0,0.0,حي الياسمين,owner,4.07,93,False
27000,1,1.0,1,60.0,29.0,5.0,1.0,1.0,0.0,حي النرجس,owner,4.52,74,False
35000,3,1.0,2,1.0,20.0,1.0,0.0,0.0,0.0,حي العارض,owner,4.0,14,True
45000,4,1.0,3,120.0,18.0,0.0,1.0,0.0,0.0,حي النرجس,exclusive_marketer,4.48,16,True
50000,3,1.0,2,100.0,36.0,,1.0,1.0,0.0,حي قرطبة,,4.23,182,False
62000,3,1.0,3,140.0,35.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.07,16,True
120000,2,1.0,2,100.0,26.0,0.0,1.0,0.0,1.0,حي الربيع,normal_marketer,4.57,103,False
42000,3,1.0,2,150.0,10.0,4.0,1.0,1.0,0.0,حي النرجس,owner,4.71,9,True
50000,6,1.0,4,400.0,25.0,20.0,1.0,0.0,0.0,حي اشبيلية,owner,4.77,65,False
35000,2,1.0,2,100.0,20.0,4.0,1.0,1.0,0.0,حي النرجس,owner,4.29,10,True
23000,1,1.0,1,88.0,5.0,0.0,1.0,1.0,0.0,حي اليرموك,owner,4.37,87,False
27000,4,1.0,2,110.0,20.0,7.0,0.0,0.0,0.0,حي اليرموك,exclusive_marketer,4.72,77,False
100000,2,2.0,3,128.0,5.0,1.0,1.0,1.0,1.0,حي النرجس,owner,,128,False
26000,3,1.0,2,400.0,20.0,,1.0,0.0,0.0,حي المهدية,normal_marketer,4.45,53,False
15000,3,0.0,2,,,6.0,1.0,0.0,0.0,حي السويدي,exclusive_marketer,4.82,12,True
30000,3,1.0,2,130.0,18.0,0.0,0.0,0.0,0.0,حي اليرموك,agent,4.18,15,True
18000,1,1.0,1,80.0,19.0,,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.74,19,False
27000,3,1.0,2,140.0,30.0,7.0,0.0,0.0,0.0,حي اليرموك,exclusive_marketer,4.09,58,True
70000,3,1.0,3,143.0,21.0,0.0,1.0,1.0,0.0,حي الريان,normal_marketer,4.0,38,False
25000,2,1.0,2,150.0,17.0,0.0,1.0,0.0,0.0,حي الرمال,normal_marketer,4.31,47,True
75000,2,1.0,3,120.0,35.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.33,22,False
65000,4,1.0,3,180.0,36.0,2.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.35,33,True
40000,5,0.0,4,70.0,80.0,36.0,1.0,0.0,1.0,حي المرسلات,normal_marketer,4.68,19,False
25000,2,1.0,2,100.0,15.0,,1.0,1.0,0.0,حي عرقة,exclusive_marketer,4.54,46,False
42000,2,1.0,1,150.0,34.0,0.0,1.0,1.0,0.0,حي الخليج,,5.0,32,False
75000,2,0.0,2,300.0,15.0,,1.0,0.0,0.0,حي نمار,exclusive_marketer,4.6,129,False
29000,1,1.0,1,300.0,39.0,1.0,1.0,1.0,0.0,حي الربيع,agent,3.74,41,False
70000,3,2.0,4,300.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.39,23,False
28000,1,0.0,1,40.0,39.0,0.0,1.0,1.0,0.0,حي الملقا,agent,4.11,10,True
68000,4,1.0,4,130.0,21.0,0.0,1.0,1.0,0.0,حي النرجس,,4.38,95,True
40000,2,1.0,1,80.0,29.0,0.0,1.0,1.0,0.0,حي الخليج,,4.0,45,False
18000,4,1.0,2,500.0,5.0,25.0,1.0,0.0,0.0,حي الزهرة,exclusive_marketer,4.31,8,True
50000,3,1.0,3,150.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,owner,4.0,36,False
40000,3,1.0,2,250.0,29.0,0.0,1.0,0.0,0.0,حي العارض,owner,3.97,17,False
42000,3,1.0,3,150.0,20.0,0.0,0.0,1.0,0.0,حي المونسية,owner,,17,True
35000,1,1.0,1,40.0,5.0,,1.0,1.0,0.0,حي العقيق,exclusive_marketer,,21,False
75,3,1.0,4,155.0,30.0,0.0,1.0,1.0,0.0,حي قرطبة,owner,,4,True
38000,4,0.0,3,150.0,15.0,2.0,1.0,0.0,0.0,حي العارض,exclusive_marketer,4.55,27,False
70000,4,1.0,2,250.0,19.0,,1.0,1.0,1.0,حي قرطبة,owner,4.85,17,False
120000,3,1.0,2,100.0,39.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.0,42,False
75000,3,1.0,3,160.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,3.95,39,False
85000,3,2.0,3,142.0,30.0,0.0,1.0,1.0,0.0,حي النفل,owner,5.0,221,True
24000,3,1.0,3,140.0,5.0,,0.0,1.0,0.0,حي المهدية,agent,,42,False
30000,3,1.0,1,120.0,20.0,4.0,0.0,1.0,0.0,حي العارض,exclusive_marketer,3.94,24,False
75000,3,2.0,3,146.0,5.0,0.0,1.0,1.0,0.0,حي النرجس,owner,,6,True
23000,3,1.0,2,123.0,20.0,,1.0,0.0,0.0,حي الرمال,normal_marketer,4.48,21,True
37000,2,2.0,2,150.0,15.0,4.0,1.0,0.0,0.0,حي النرجس,exclusive_marketer,4.69,32,True
55000,3,1.0,3,200.0,35.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.19,18,False
42000,2,1.0,1,150.0,56.0,0.0,1.0,1.0,0.0,حي الخليج,exclusive_marketer,4.54,17,True
40000,3,1.0,2,150.0,20.0,0.0,0.0,0.0,0.0,حي النرجس,owner,,28,False
50000,3,1.0,2,130.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.31,26,False
36000,5,1.0,4,200.0,21.0,0.0,1.0,0.0,0.0,حي بدر,owner,4.85,41,True
60000,2,2.0,2,120.0,15.0,3.0,1.0,1.0,0.0,حي النرجس,owner,1.0,66,False
23000,3,1.0,2,450.0,20.0,2.0,1.0,0.0,0.0,حي ظهرة لبن,exclusive_marketer,4.17,18,False
90000,3,1.0,3,190.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.3,25,False
18000,1,0.0,1,70.0,29.0,6.0,1.0,1.0,0.0,حي الشهداء,exclusive_marketer,4.37,117,True
40000,3,1.0,2,120.0,17.0,,1.0,1.0,0.0,حي النرجس,agent,4.59,48,False
70000,3,1.0,3,180.0,40.0,0.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.58,72,False
60000,4,1.0,3,180.0,36.0,,0.0,0.0,0.0,حي النرجس,normal_marketer,4.85,10,True
130000,3,2.0,4,260.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.0,32,False
85000,4,1.0,4,144.0,26.0,0.0,1.0,1.0,0.0,حي غرناطة,normal_marketer,4.34,69,False
80000,3,2.0,2,175.0,30.0,1.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,3.97,71,False
95000,3,2.0,3,170.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.35,3,True
50000,3,1.0,2,150.0,20.0,6.0,0.0,0.0,0.0,حي القيروان,normal_marketer,4.67,48,True
78000,3,1.0,3,166.0,16.0,,1.0,0.0,0.0,حي النرجس,exclusive_marketer,4.35,24,False
38000,2,1.0,1,140.0,5.0,3.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.43,105,True
